date,section,exports,imports
2020-06-01,9,234.062549,1221.811145
2020-06-01,overall,82905.37417899999,62995.791617999996
2020-07-01,0,2978.700757,4346.279174
2020-07-01,1,216.53241,209.109606
2020-07-01,2,2432.058866,3169.674582
2020-07-01,3,9908.139247,8082.319288
2020-07-01,4,5118.473762,670.44613
2020-07-01,5,5765.087632,6660.245341
2020-07-01,6,7689.025021,8012.115625
2020-07-01,7,44862.031713,30345.345381
2020-07-01,8,13449.647438,4853.331854
2020-07-01,9,262.385045,1075.381143
2020-07-01,overall,92682.081891,67424.248124
2020-08-01,0,2828.471077,4689.75614
2020-08-01,1,198.083065,228.0871
2020-08-01,2,2197.831681,3459.275444
2020-08-01,3,8401.559124,7416.469603
2020-08-01,4,4322.155961,522.330857
2020-08-01,5,5486.274382,6802.346337
2020-08-01,6,7082.412111,7102.553429
2020-08-01,7,36515.572523,28853.476637
2020-08-01,8,13473.419232,5051.304083
2020-08-01,9,248.504644,1849.270772
2020-08-01,overall,80754.2838,65974.870402
2020-09-01,0,2835.342714,4514.461435
2020-09-01,1,227.918898,233.276356
2020-09-01,2,2124.317739,3591.094081
2020-09-01,3,7131.263403,6011.54744
2020-09-01,4,5112.269807,720.155062
2020-09-01,5,6234.436112,7112.713019
2020-09-01,6,7444.368833,7848.58175
2020-09-01,7,43604.878857,30213.794622
2020-09-01,8,13888.024883,5101.948849
2020-09-01,9,289.323955,1608.384195
2020-09-01,overall,88892.145201,66955.95680900001
2020-10-01,0,3038.508056,4648.268562
2020-10-01,1,223.864416,264.69943
2020-10-01,2,2394.10572,3680.172237
2020-10-01,3,7104.758026,7951.114894
2020-10-01,4,5717.717498,594.320408
2020-10-01,5,6088.712584,7135.485706
2020-10-01,6,7655.203394,7991.897665
2020-10-01,7,43736.413455,30320.073444
2020-10-01,8,14934.081111,5057.738272
2020-10-01,9,296.855748,1287.214805
2020-10-01,overall,91190.220008,68930.985423
2020-11-01,0,2798.841307,4651.892563
2020-11-01,1,211.537507,271.856722
2020-11-01,2,2194.879085,3717.965665
2020-11-01,3,8116.03972,6324.257624
2020-11-01,4,4202.102903,860.251177
2020-11-01,5,6570.243896,7388.857513
2020-11-01,6,7670.578582,7693.082397
2020-11-01,7,38667.731969,29725.955452
2020-11-01,8,14063.941766,5015.659817
2020-11-01,9,225.371865,1966.844171
2020-11-01,overall,84721.2686,67616.623101
2020-12-01,0,3051.832962,4878.574154
2020-12-01,1,301.873846,268.07284
2020-12-01,2,2307.281494,4611.114866
2020-12-01,3,9970.561612,6429.074743
2020-12-01,4,6745.476198,1691.696327
2020-12-01,5,7361.103197,8458.302401
2020-12-01,6,9142.283291,8588.451811
2020-12-01,7,41754.125194,32650.811983
2020-12-01,8,14904.51255,5508.030579
2020-12-01,9,308.572318,2032.665355
2020-12-01,overall,95847.62266200001,75116.795059
2021-01-01,0,2903.254938,4709.109581
2021-01-01,1,220.810815,196.926844
2021-01-01,2,2169.168869,4607.298471
2021-01-01,3,8698.099157,7129.725366
2021-01-01,4,3607.249761,1473.643377
2021-01-01,5,6908.052499,7895.477455
2021-01-01,6,8403.681515,8357.447891
2021-01-01,7,41731.210943,31225.650134
2021-01-01,8,14756.120004,4935.298877
2021-01-01,9,279.117516,2527.121893
2021-01-01,overall,89676.766017,73057.699889
2021-02-01,0,2897.322068,4414.076534
2021-02-01,1,176.772143,185.479053
2021-02-01,2,2629.023026,4424.139463
2021-02-01,3,11002.948017,8491.161876
2021-02-01,4,4247.894589,1020.2358
2021-02-01,5,7484.985522,7682.419845
2021-02-01,6,8154.864266,7792.356337
2021-02-01,7,36248.105151,28933.451379
2021-02-01,8,14674.039699,4625.588431
2021-02-01,9,288.357445,2111.185932
2021-02-01,overall,87804.31192600001,69680.09465
2021-03-01,0,3353.936594,5341.377492
2021-03-01,1,279.812517,213.548025
2021-03-01,2,2687.906649,4948.092348
2021-03-01,3,9289.960365,7982.915858
2021-03-01,4,5758.254426,1160.908042
2021-03-01,5,9357.686553,9490.751316
2021-03-01,6,10795.276716,8901.595109
2021-03-01,7,45900.807242,33500.683588
2021-03-01,8,17467.642076,5424.356137
2021-03-01,9,336.847568,3902.902636
2021-03-01,overall,105228.130706,80867.130551
2021-04-01,0,3037.831134,5639.050562
2021-04-01,1,236.647235,223.711731
2021-04-01,2,2501.445528,4872.391975
2021-04-01,3,14780.853663,12922.18816
2021-04-01,4,6204.000761,1026.155061
2021-04-01,5,8254.434719,9232.46122
2021-04-01,6,10224.012958,9424.856906
2021-04-01,7,42814.506555,33675.614988
2021-04-01,8,17165.963142,5767.616184
2021-04-01,9,411.209184,2509.139592
2021-04-01,overall,105630.90487900001,85293.186379
2021-05-01,0,2835.21331,4951.216731
2021-05-01,1,176.604644,225.535447
2021-05-01,2,2044.957288,4912.923346
2021-05-01,3,11593.427003,9069.491327
2021-05-01,4,6066.718203,1063.991536
2021-05-01,5,7801.9768,9233.864496
2021-05-01,6,9992.841357,9158.914837
2021-05-01,7,36585.873558,32656.888405
2021-05-01,8,14980.910254,5670.65106
2021-05-01,9,308.974557,1588.178947
2021-05-01,overall,92387.496974,78531.656132
2021-06-01,0,3130.011303,5620.085522
2021-06-01,1,148.362529,258.111307
2021-06-01,2,1855.660808,5009.959994
2021-06-01,3,13938.746594,11124.078149
2021-06-01,4,7377.832448,1588.982981
2021-06-01,5,10153.978178,10013.269147
2021-06-01,6,9811.111115,9529.455571
2021-06-01,7,42232.995446,33635.613612
2021-06-01,8,16308.090035,5428.653142
2021-06-01,9,360.084778,1009.067668
2021-06-01,overall,105316.873234,83217.27709300001
2021-07-01,0,3140.552309,5407.78518
2021-07-01,1,135.064136,210.128331
2021-07-01,2,1889.949226,6532.613835
2021-07-01,3,15331.708043,11952.992411
2021-07-01,4,6958.122252,1272.746819
2021-07-01,5,8685.226348,9065.035482
2021-07-01,6,8664.689666,8271.733025
2021-07-01,7,39407.127839,34710.947551
2021-07-01,8,12598.020353,5294.466553
2021-07-01,9,313.995281,845.69126
2021-07-01,overall,97124.455453,83564.140447
2021-08-01,0,3245.348079,4953.82569
2021-08-01,1,203.11258,218.126189
2021-08-01,2,2616.128131,3952.393821
2021-08-01,3,12693.088496,8237.720638
2021-08-01,4,5828.147369,1163.507579
2021-08-01,5,8797.008849,8986.081359
2021-08-01,6,10009.75427,8025.03765
2021-08-01,7,39266.473562,32525.280891
2021-08-01,8,12400.660592,5032.101761
2021-08-01,9,319.646817,1150.947172
2021-08-01,overall,95379.368745,74245.02275
2021-09-01,0,3244.369772,5543.950887
2021-09-01,1,187.562696,193.304124
2021-09-01,2,2808.932667,4913.719651
2021-09-01,3,13941.693123,11157.308036
2021-09-01,4,7997.005001,1102.330496
2021-09-01,5,9222.136578,9478.755087
2021-09-01,6,12912.307394,8220.356101
2021-09-01,7,46444.043839,36420.545157
2021-09-01,8,13800.373375,5365.311939
2021-09-01,9,324.023314,2254.589234
2021-09-01,overall,110882.447759,84650.170712
2021-10-01,0,3477.225554,5372.081048
2021-10-01,1,213.35677,180.701125
2021-10-01,2,2628.245222,4642.502179
2021-10-01,3,14856.549705,12634.522553
2021-10-01,4,7568.202882,1174.957519
2021-10-01,5,9959.956875,9341.015079
2021-10-01,6,13978.677624,8527.611372
2021-10-01,7,48259.511922,38172.285579
2021-10-01,8,13159.229711,5394.629197
2021-10-01,9,387.162648,2465.143886
2021-10-01,overall,114488.118913,87905.44953700001
2021-11-01,0,3607.294038,5627.19877
2021-11-01,1,230.979336,232.938239
2021-11-01,2,2523.419961,4993.29676
2021-11-01,3,15231.984953,13177.207207
2021-11-01,4,8222.179619,1402.541359
2021-11-01,5,9938.125513,10516.71327
2021-11-01,6,12291.729839,9643.387801
2021-11-01,7,46378.419557,40037.318893
2021-11-01,8,13846.893756,6021.356881
2021-11-01,9,399.543687,1731.680517
2021-11-01,overall,112670.570259,93383.639697
2021-12-01,0,3822.199367,6070.868659
2021-12-01,1,288.717303,291.901807
2021-12-01,2,2565.005362,4923.202893
2021-12-01,3,13447.046931,9765.46326
2021-12-01,4,9311.102428,1112.109833
2021-12-01,5,10952.308815,10745.422852
2021-12-01,6,12229.746201,10571.599976
2021-12-01,7,56519.60972,41278.097743
2021-12-01,8,14897.526269,6321.117325
2021-12-01,9,399.38557,1868.721928
2021-12-01,overall,124432.647966,92948.506276
2022-01-01,0,3336.190138,6724.951114
2022-01-01,1,211.069718,256.898605
2022-01-01,2,2533.0595,4901.151751
2022-01-01,3,12220.164086,10008.227509
2022-01-01,4,7136.202728,1324.750994
2022-01-01,5,9695.184992,11177.209332
2022-01-01,6,12611.410273,10584.44543
2022-01-01,7,50291.272921,40049.633135
2022-01-01,8,12597.742312,6104.489317
2022-01-01,9,427.71273,1690.717256
2022-01-01,overall,111060.00939800001,92822.474443
2022-02-01,0,3056.534775,4912.442174
2022-02-01,1,183.007456,201.203706
2022-02-01,2,2308.069465,3797.309137
2022-02-01,3,13156.032201,11110.029717
2022-02-01,4,6518.29505,2036.814732
2022-02-01,5,10170.234315,10073.406875
2022-02-01,6,10379.046521,8808.964988
2022-02-01,7,44402.966753,34919.182561
2022-02-01,8,11187.750453,5333.364038
2022-02-01,9,379.79936,1396.563407
2022-02-01,overall,101741.736349,82589.28133499999
2022-03-01,0,3750.887047,6231.180561
2022-03-01,1,226.627497,357.433563
2022-03-01,2,3058.789462,4878.580586
2022-03-01,3,18479.843092,18598.856114
2022-03-01,4,8796.119724,1777.060066
2022-03-01,5,10929.79487,11870.749829
2022-03-01,6,12045.213602,10897.694186
2022-03-01,7,59466.331607,42289.418857
2022-03-01,8,14018.471857,7003.254752
2022-03-01,9,716.036992,1339.839735
2022-03-01,overall,131488.11575,105244.06824899999
2022-04-01,0,3821.295652,5885.35617
2022-04-01,1,247.469415,241.905177
2022-04-01,2,3196.854218,5897.080588
2022-04-01,3,17063.454005,17448.744159
2022-04-01,4,8331.731997,1578.00729
2022-04-01,5,11815.964287,11775.039535
2022-04-01,6,14465.574179,11169.206048
2022-04-01,7,53919.824931,42183.795348
2022-04-01,8,14103.262747,6348.268265
2022-04-01,9,517.441172,1580.063247
2022-04-01,overall,127482.87260300001,104107.465827
2022-05-01,0,3307.058503,6483.508281
2022-05-01,1,193.260526,243.929126
2022-05-01,2,2060.33958,4507.003245
2022-05-01,3,20625.543034,18206.615437
2022-05-01,4,9239.547909,1415.511312
2022-05-01,5,10122.97762,10991.014993
2022-05-01,6,10819.667995,10669.240828
2022-05-01,7,51531.592578,45700.141212
2022-05-01,8,12175.682042,6610.006631
2022-05-01,9,513.972103,2964.36782
2022-05-01,overall,120589.64189,107791.338885
2022-06-01,0,3832.064414,6339.892081
2022-06-01,1,187.840952,292.044816
2022-06-01,2,2549.660781,4733.755909
2022-06-01,3,27325.512484,24921.196726
2022-06-01,4,11093.557354,1496.43378
2022-06-01,5,11049.326857,12652.771218
2022-06-01,6,12203.663705,13045.920498
2022-06-01,7,59387.221331,47640.881925
2022-06-01,8,16091.502808,7189.627387
2022-06-01,9,555.114658,2780.988697
2022-06-01,overall,144275.465344,121093.513037
2022-07-01,0,3800.895443,6317.829863
2022-07-01,1,213.381982,357.558706
2022-07-01,2,2983.492754,3916.726167
2022-07-01,3,28371.762229,27132.298731
2022-07-01,4,8833.891644,1900.22243
2022-07-01,5,10527.366857,11683.627836
2022-07-01,6,11656.865666,11180.769561
2022-07-01,7,53842.455286,46227.239501
2022-07-01,8,13654.694641,7233.180164
2022-07-01,9,440.710166,2537.281188
2022-07-01,overall,134325.516668,118486.734147
2022-08-01,0,3977.771402,6957.382245
2022-08-01,1,246.862626,365.761405
2022-08-01,2,2776.638228,4462.100749
2022-08-01,3,30086.179318,31044.58816
2022-08-01,4,8535.121573,1706.874539
2022-08-01,5,10368.238857,11882.454758
2022-08-01,6,11555.623713,10614.277614
2022-08-01,7,58360.891512,47260.091423
2022-08-01,8,15062.058722,7902.630593
2022-08-01,9,549.4983,2035.177187
2022-08-01,overall,141518.884251,124231.33867299999
2022-09-01,0,3802.392403,6329.589699
2022-09-01,1,222.063188,308.581895
2022-09-01,2,2613.006445,4159.810895
2022-09-01,3,27247.310997,21592.166812
2022-09-01,4,8692.566494,1786.301188
2022-09-01,5,10629.383272,11073.476504
2022-09-01,6,11261.027262,10300.379308
2022-09-01,7,64417.896139,47712.213444
2022-09-01,8,14876.777902,6756.37122
2022-09-01,9,487.195782,2391.505012
2022-09-01,overall,144249.61988399999,112410.395977
2022-10-01,0,3845.853404,6643.286059
2022-10-01,1,239.516857,315.635948
2022-10-01,2,2222.598248,3764.33619
2022-10-01,3,28522.513937,24665.638534
2022-10-01,4,6946.285712,934.680387
2022-10-01,5,10028.899481,10339.431357
2022-10-01,6,10598.208368,9122.179106
2022-10-01,7,56816.938773,49220.583448
2022-10-01,8,12175.824543,6747.108619
2022-10-01,9,580.598408,1765.257636
2022-10-01,overall,131977.237731,113518.137284
2022-11-01,0,4034.494787,6517.041932
2022-11-01,1,295.845897,347.539776
2022-11-01,2,2452.071188,4454.088755
2022-11-01,3,21646.782524,18073.83299
2022-11-01,4,7159.961897,1119.662145
2022-11-01,5,10335.576842,10503.664012
2022-11-01,6,10288.378241,10020.013227
2022-11-01,7,59673.540121,47211.430585
2022-11-01,8,13168.158731,7844.725913
2022-11-01,9,639.108564,1798.405962
2022-11-01,overall,129693.918792,107890.405297
2022-12-01,0,4044.772865,6278.947135
2022-12-01,1,289.704132,356.590052
2022-12-01,2,2508.340672,3737.237752
2022-12-01,3,20012.83942,18865.323186
2022-12-01,4,9375.034566,1171.722827
2022-12-01,5,10004.12044,10282.287086
2022-12-01,6,10861.030485,10429.681695
2022-12-01,7,60241.396203,43362.904176
2022-12-01,8,13623.197307,7722.618055
2022-12-01,9,645.819884,1418.927038
2022-12-01,overall,131606.255974,103626.239002
2023-01-01,0,3079.996699,6165.82767
2023-01-01,1,238.257518,298.293708
2023-01-01,2,2399.576821,3436.692377
2023-01-01,3,20918.967409,16482.954393
2023-01-01,4,5616.015657,1342.983275
2023-01-01,5,8457.836301,9757.475607
2023-01-01,6,8704.777956,9770.274379
2023-01-01,7,52273.278855,39807.988649
2023-01-01,8,10412.981757,6392.161396
2023-01-01,9,563.814474,1053.67074
2023-01-01,overall,112665.503447,94508.322194
2023-02-01,0,3539.302354,5731.959438
2023-02-01,1,222.232776,285.436122
2023-02-01,2,2346.256615,2947.933029
2023-02-01,3,20737.327784,20942.24998
2023-02-01,4,5660.431215,1054.254256
2023-02-01,5,9006.432663,9604.356433
2023-02-01,6,10081.399208,8651.803224
2023-02-01,7,49850.965756,36458.531776
2023-02-01,8,10783.053535,5359.102261
2023-02-01,9,454.724853,1667.338946
2023-02-01,overall,112682.126759,92702.965465
2023-03-01,0,4039.861151,7098.445125
2023-03-01,1,312.925713,221.479391
2023-03-01,2,2715.749244,4450.333379
2023-03-01,3,21531.295202,19600.973748
2023-03-01,4,7718.015354,801.781623
2023-03-01,5,9878.850843,10714.660253
2023-03-01,6,11461.665887,10898.039691
2023-03-01,7,57829.531733,42659.980001
2023-03-01,8,13402.011255,6839.353152
2023-03-01,9,854.925112,1183.607759
2023-03-01,overall,129744.831494,104468.654122
2023-04-01,0,3251.404779,6416.599582
2023-04-01,1,229.753325,279.382358
2023-04-01,2,1943.797149,3373.909474
2023-04-01,3,16964.325488,18882.182636
2023-04-01,4,5868.468091,779.155242
2023-04-01,5,7542.511988,9370.721014
2023-04-01,6,10191.023208,9841.819026
2023-04-01,7,49009.139251,38231.108283
2023-04-01,8,9527.065882,5524.219931
2023-04-01,9,638.171101,1121.465642
2023-04-01,overall,105165.66026199999,93820.563188
2023-05-01,0,3898.338912,6684.642868
2023-05-01,1,270.752156,284.163207
2023-05-01,2,2453.990516,3788.382974
2023-05-01,3,21972.37283,21732.340229
2023-05-01,4,5800.844433,910.027784
2023-05-01,5,9181.195838,11130.257337
2023-05-01,6,10423.564868,11213.236254
2023-05-01,7,52997.650244,40516.212368
2023-05-01,8,11859.112402,6260.134202
2023-05-01,9,657.948862,1585.30788
2023-05-01,overall,119515.77106099999,104104.705103
2023-06-01,0,3853.968821,6171.562165
2023-06-01,1,241.920709,318.000371
2023-06-01,2,2628.562391,3370.404799
2023-06-01,3,18245.50966,17806.953317
2023-06-01,4,5778.045236,1096.611486
2023-06-01,5,8247.003448,9767.931195
2023-06-01,6,11572.093868,9966.657594
2023-06-01,7,60366.373877,38500.722442
2023-06-01,8,12249.123233,6206.819863
2023-06-01,9,759.357513,1669.138604
2023-06-01,overall,123941.95875599999,94874.801836
2023-07-01,0,3845.414846,6430.526463
2023-07-01,1,246.914898,330.521598
2023-07-01,2,2750.05404,3430.480082
2023-07-01,3,15646.159735,18962.958544
2023-07-01,4,5870.228664,1114.966619
2023-07-01,5,8629.981959,10034.140174
2023-07-01,6,10756.88624,10484.895362
2023-07-01,7,56195.105044,40679.147508
2023-07-01,8,12375.317873,6682.347715
2023-07-01,9,449.301363,1308.22226
2023-07-01,overall,116765.364662,99458.206325
2023-08-01,0,3986.252332,6247.564407
2023-08-01,1,262.307506,322.757919
2023-08-01,2,2404.855881,3438.327347
2023-08-01,3,20011.744283,16819.660956
2023-08-01,4,5866.596376,1231.04282
2023-08-01,5,8890.45217,9657.879146
2023-08-01,6,11023.149543,10162.747083
2023-08-01,7,49700.967139,41985.748739
2023-08-01,8,12376.062887,6468.238199
2023-08-01,9,658.409794,1516.458684
2023-08-01,overall,115180.797911,97850.4253
2023-09-01,0,4090.614149,6604.315855
2023-09-01,1,260.793971,320.195089
2023-09-01,2,2239.096494,3722.166296
2023-09-01,3,17751.110709,16736.337469
2023-09-01,4,6454.478134,655.907194
2023-09-01,5,8918.801238,9797.304043
2023-09-01,6,10327.442553,10917.406725
2023-09-01,7,60747.670128,43187.347784
2023-09-01,8,12845.368289,6630.379415
2023-09-01,9,698.722502,1365.169453
2023-09-01,overall,124334.09816699999,99936.529323
2023-10-01,0,4298.159144,7181.48298
2023-10-01,1,254.880644,355.630196
2023-10-01,2,2551.399295,4098.372565
2023-10-01,3,21512.459626,24272.377484
2023-10-01,4,7131.107056,800.81551
2023-10-01,5,9396.345789,10721.962372
2023-10-01,6,10824.677253,11013.221918
2023-10-01,7,56327.672615,45980.983411
2023-10-01,8,12950.046707,6909.655832
2023-10-01,9,904.950427,1852.775
2023-10-01,overall,126151.698556,113187.277268
2023-11-01,0,4448.573179,6950.776419
2023-11-01,1,276.595178,298.602531
2023-11-01,2,2718.532377,3784.913116
2023-11-01,3,22156.652566,19964.012403
2023-11-01,4,6611.605468,638.12199
2023-11-01,5,9205.796801,10559.947058
2023-11-01,6,11133.287266,11120.423794
2023-11-01,7,51934.685154,47284.567973
2023-11-01,8,12292.081709,7589.615091
2023-11-01,9,826.175625,1310.008553
2023-11-01,overall,121603.985323,109500.988928
2023-12-01,0,4129.859204,7102.919413
2023-12-01,1,288.000647,301.259485
2023-12-01,2,2509.997117,3869.295888
2023-12-01,3,18586.063671,19349.047982
2023-12-01,4,6512.526736,800.068753
2023-12-01,5,8799.913127,9838.902636
2023-12-01,6,11078.479634,11454.582356
2023-12-01,7,52972.611645,45262.655639
2023-12-01,8,12708.830576,7473.847065
2023-12-01,9,860.625603,1178.02238
2023-12-01,overall,118446.90796,106630.601597
2024-01-01,0,4044.694749,8578.978961
2024-01-01,1,297.352834,313.103994
2024-01-01,2,2417.086571,4080.67215
2024-01-01,3,23473.173505,19957.5152
2024-01-01,4,6544.985524,633.23095
2024-01-01,5,9136.229527,10213.382404
2024-01-01,6,12118.817892,12975.695092
2024-01-01,7,50937.129034,45939.338748
2024-01-01,8,12695.682849,7639.220723
2024-01-01,9,745.331303,1906.830778
2024-01-01,overall,122410.483788,112237.969
2024-02-01,0,3896.142296,6284.265101
2024-02-01,1,236.181031,289.937778
2024-02-01,2,2227.362272,4330.506413
2024-02-01,3,20551.612245,19951.618469
2024-02-01,4,5124.186526,603.169687
2024-02-01,5,8857.20477,9119.999049
2024-02-01,6,11335.901646,10472.573543
2024-02-01,7,46570.816926,41182.46902
2024-02-01,8,11909.877535,6249.666141
2024-02-01,9,647.619828,1632.160698
2024-02-01,overall,111356.905075,100116.365899
2024-03-01,0,4387.86527,7788.031964
2024-03-01,1,267.478706,284.5272
2024-03-01,2,2948.882081,3988.879109
2024-03-01,3,20199.730031,23795.546639
2024-03-01,4,5887.992809,720.807483
2024-03-01,5,9329.159761,10152.673299
2024-03-01,6,12321.13166,11170.430285
2024-03-01,7,58259.303991,49348.418434
2024-03-01,8,14243.760519,6566.148198
2024-03-01,9,719.227636,2029.873432
2024-03-01,overall,128564.532464,115845.336043
2024-04-01,0,3821.296465,7437.562388
2024-04-01,1,220.32402,246.970596
2024-04-01,2,2612.094632,4206.932743
2024-04-01,3,16458.191373,16412.057877
2024-04-01,4,6451.426628,780.914807
2024-04-01,5,9082.632528,10467.136068
2024-04-01,6,11723.723811,11373.720039
2024-04-01,7,50958.598903,46595.454738
2024-04-01,8,12435.200414,7171.084496
2024-04-01,9,931.705729,2261.703196
2024-04-01,overall,114695.194503,106953.53694800001
2024-05-01,0,4565.395557,7670.417789
2024-05-01,1,250.621641,322.617254
2024-05-01,2,2690.89478,3807.364533
2024-05-01,3,17948.906918,21363.870779
2024-05-01,4,7051.187582,1056.193501
2024-05-01,5,9778.49638,10968.962777
2024-05-01,6,12791.357411,12042.63064
2024-05-01,7,57168.604751,51039.325001
2024-05-01,8,14937.506446,7344.489904
2024-05-01,9,854.471989,2466.645245
2024-05-01,overall,128037.443455,118082.517423
2024-06-01,0,4292.405626,3646.731124
2024-06-01,1,240.835731,148.733449
2024-06-01,2,2485.539053,2167.933951
2024-06-01,3,18486.598561,12680.550363
2024-06-01,4,5887.104371,5687.139809
2024-06-01,5,8879.280667,7988.546445
2024-06-01,6,11031.501097,10179.656359
2024-06-01,7,60214.059389,44528.799173
2024-06-01,8,13823.035985,12762.406392
2024-06-01,9,676.158745,623.256007
2024-06-01,overall,126016.519225,100413.75307199999
2024-07-01,0,4816.073845,3993.848245
2024-07-01,1,236.086326,170.165587
2024-07-01,2,2796.589212,2394.041246
2024-07-01,3,17832.352445,12474.765418
2024-07-01,4,8049.878233,7907.157622
2024-07-01,5,9972.78688,9153.022196
2024-07-01,6,12070.3306,10684.51898
2024-07-01,7,59275.334549,43708.855295
2024-07-01,8,15209.571513,13727.069474
2024-07-01,9,887.68553,821.171831
2024-07-01,overall,131146.689133,105034.615894
